ID,gForceX,gForceY,gForceZ,rotX,rotY,rotZ,rawWeight
4737,-0.87,-0.09,-0.26,8.79,2.56,-202.18,27391
4738,-0.92,-0.15,-0.23,9.02,3.02,-202.45,27391
4739,-0.88,-0.12,-0.26,9.08,2.22,-202.63,27391
4740,-0.86,-0.19,-0.21,8.64,3.83,-202.61,27391
4741,-0.9,-0.23,-0.28,8.66,3.26,-202.4,27391
4742,-0.84,-0.25,-0.23,8.79,3.06,-202.32,27391
4743,-0.85,-0.27,-0.26,8.99,3.11,-201.68,16503
4744,-0.88,-0.35,-0.21,8.62,4.66,-201.94,16503
4745,-0.86,-0.37,-0.29,8.98,2.52,-201.59,16503
4746,-0.83,-0.36,-0.27,8.67,1.27,-201.05,16503
4747,-0.81,-0.37,-0.17,8.84,2.84,-202.92,16503
4748,-0.84,-0.44,-0.29,8.94,2.85,-202.05,16503
4749,-0.81,-0.42,-0.23,8.81,1.75,-201.47,16503
4750,-0.81,-0.5,-0.2,8.74,3.09,-202.13,16503
4751,-0.84,-0.5,-0.28,9.16,0.34,-201.69,16503
4752,-0.7,-0.47,-0.17,8.65,0.95,-201.63,16503
4753,-0.75,-0.54,-0.19,8.24,3.99,-203.29,16503
4754,-0.69,-0.55,-0.22,8.76,3.59,-202.27,16503
4755,-0.66,-0.52,-0.19,8.61,5.47,-204.76,3305
4756,-0.7,-0.55,-0.24,8.39,5.39,-204.31,3305
4757,-0.63,-0.61,-0.32,8.44,1.85,-202.02,3305
4758,-0.56,-0.46,-0.25,7.73,4.54,-205.28,3305
4759,-0.79,-0.82,-0.31,8.63,1.4,-202.92,3305
4760,-0.62,-0.69,-0.19,9.4,1.74,-200.75,3305
4761,-0.55,-0.62,-0.2,8.24,4.13,-202.77,3305
4762,-0.58,-0.66,-0.2,8.34,6.37,-206.15,3305
4763,-0.59,-0.96,-0.28,9.65,1.71,-199.09,3305
4764,-0.54,-0.66,-0.18,8.75,3.24,-203.13,3305
4765,-0.54,-0.92,-0.22,9.09,1.82,-202.36,3305
4766,-0.51,-0.83,-0.23,9.47,1.6,-201.34,3305
4767,-0.53,-0.87,-0.18,9.24,0.33,-199.33,3305
4768,-0.38,-0.82,-0.18,9.47,0.92,-202.56,-10365
4769,-0.42,-0.74,-0.15,9.27,2.36,-203.4,-10365
4770,-0.37,-0.84,-0.18,8.71,3.04,-203.47,-10365
4771,-0.42,-0.93,-0.2,9.37,2.44,-202.99,-10365
4772,-0.32,-0.83,-0.18,8.83,3.18,-202.69,-10365
4773,-0.34,-0.9,-0.19,7.75,3.89,-203.65,-10365
4774,-0.31,-1.0,-0.17,8.74,3.29,-203.59,-10365
4775,-0.3,-0.94,-0.21,8.92,2.35,-202.17,-10365
4776,-0.25,-0.91,-0.17,8.76,3.18,-204.25,-10365
4777,-0.22,-1.04,-0.16,8.73,2.07,-202.02,-10365
4778,-0.16,-0.85,-0.13,8.0,3.47,-203.83,-10365
4779,-0.16,-1.0,-0.15,8.34,3.17,-205.12,-10365
4780,-0.1,-1.01,-0.15,8.32,3.08,-202.46,-22640
4781,-0.16,-0.94,-0.15,8.4,3.53,-204.48,-22640
4782,-0.1,-1.01,-0.18,9.11,1.74,-204.66,-22640
4783,-0.04,-0.96,-0.14,8.42,2.53,-204.82,-22640
4784,-0.0,-1.12,-0.15,9.41,3.43,-203.53,-22640
4785,0.02,-0.99,-0.13,9.15,4.69,-204.05,-22640
4786,0.03,-0.99,-0.14,9.02,4.7,-203.17,-22640
4787,0.02,-0.94,-0.23,8.51,2.18,-204.34,-22640
4788,0.06,-0.98,-0.09,8.34,3.29,-205.94,-22640
4789,0.11,-1.08,-0.15,8.58,2.12,-203.29,-22640
4790,0.18,-0.95,-0.12,9.33,2.27,-205.69,-22640
4791,0.21,-1.04,-0.09,8.98,3.56,-204.27,-22640
4792,0.17,-1.01,-0.13,8.56,3.53,-204.39,-31857
4793,0.2,-0.92,-0.14,8.77,1.97,-205.2,-31857
4794,0.28,-1.02,-0.07,8.87,2.56,-205.63,-31857
4795,0.21,-0.97,-0.14,8.84,2.05,-203.02,-31857
4796,0.33,-0.88,-0.09,8.47,0.89,-207.98,-31857
4797,0.36,-1.08,-0.1,8.83,1.3,-204.98,-31857
4798,0.39,-0.91,-0.06,8.83,2.15,-206.62,-31857
4799,0.42,-0.98,-0.11,8.57,1.62,-206.11,-31857
4800,0.42,-0.93,-0.06,8.66,2.58,-206.53,-31857
4801,0.46,-0.91,-0.07,8.26,2.13,-207.69,-31857
4802,0.53,-1.03,-0.03,9.0,4.0,-206.02,-31857
4803,0.49,-0.85,-0.1,9.08,3.29,-206.69,-31857
4804,0.5,-0.84,-0.1,8.98,2.32,-208.31,-31857
4805,0.59,-0.88,-0.05,9.2,2.55,-207.87,-37030
4806,0.57,-0.86,-0.07,8.83,2.56,-207.98,-37030
4807,0.62,-0.84,-0.06,8.48,1.52,-208.85,-37030
4808,0.66,-0.87,-0.05,8.92,3.93,-207.69,-37030
4809,0.69,-0.78,-0.0,8.93,3.79,-208.69,-37030
4810,0.68,-0.81,-0.08,9.15,3.72,-208.05,-37030
4811,0.7,-0.8,-0.03,9.24,3.96,-208.21,-37030
4812,0.71,-0.74,-0.02,9.15,3.34,-208.82,-37030
4813,0.74,-0.77,-0.05,9.19,3.39,-207.82,-37030
4814,0.79,-0.74,0.02,9.12,4.38,-208.45,-37030
4815,0.81,-0.69,-0.04,8.95,2.05,-208.89,-37030
4816,0.79,-0.75,-0.03,8.62,4.81,-208.47,-37030
4817,0.85,-0.69,-0.02,9.18,3.24,-208.83,-37766
4818,0.84,-0.63,-0.05,8.73,3.79,-209.29,-37766
4819,0.88,-0.63,-0.02,8.82,3.04,-209.22,-37766
4820,0.85,-0.61,-0.05,9.45,2.12,-209.62,-37766
4821,0.89,-0.54,0.05,9.19,2.02,-211.38,-37766
4822,0.93,-0.63,-0.02,8.95,3.77,-208.53,-37766
4823,0.95,-0.49,0.01,9.16,3.38,-209.45,-37766
4824,0.93,-0.51,-0.01,8.98,3.47,-209.23,-37766
4825,1.04,-0.44,0.01,9.69,2.42,-209.37,-37766
4826,0.97,-0.44,-0.02,9.43,2.7,-208.56,-37766
4827,1.0,-0.43,-0.03,8.94,-1.19,-209.84,-37766
4828,1.07,-0.43,0.02,9.07,2.28,-209.04,-37766
4829,0.98,-0.37,0.01,8.76,1.34,-209.08,-33941
4830,1.06,-0.31,0.04,8.66,3.24,-208.27,-33941
4831,1.04,-0.3,0.02,9.13,2.56,-209.05,-33941
4832,1.01,-0.33,0.03,8.76,4.6,-207.41,-33941
4833,1.02,-0.24,-0.03,8.88,2.5,-207.25,-33941
4834,1.06,-0.28,0.03,8.65,2.23,-208.06,-33941
4835,1.06,-0.23,0.03,8.55,5.16,-207.29,-33941
4836,1.01,-0.17,0.05,8.61,4.12,-207.28,-33941
4837,1.04,-0.13,-0.02,8.65,2.24,-207.7,-33941
4838,1.02,-0.15,-0.0,8.7,2.22,-207.55,-33941
4839,1.13,-0.04,0.07,9.89,2.2,-207.4,-33941
4840,1.1,-0.05,-0.01,9.26,1.42,-207.6,-33941
4841,1.17,-0.07,0.08,8.69,4.62,-206.57,-33941
4842,1.04,-0.0,-0.09,8.8,1.32,-206.32,-26174
4843,1.18,0.01,0.17,8.6,4.63,-206.06,-26174
4844,1.14,0.04,-0.04,9.02,3.51,-205.38,-26174
4845,1.05,0.01,0.06,8.34,5.75,-205.01,-26174
4846,1.09,0.12,0.01,9.01,3.12,-205.53,-26174
4847,1.07,0.09,0.0,9.06,3.8,-204.55,-26174
4848,1.08,0.25,0.08,9.01,4.53,-205.63,-26174
4849,1.09,0.21,-0.06,9.19,1.69,-206.02,-26174
4850,1.12,0.26,0.09,9.13,4.86,-205.37,-26174
4851,1.05,0.26,-0.02,9.21,4.73,-204.53,-26174
4852,1.04,0.31,0.0,8.74,1.57,-205.05,-26174
4853,1.05,0.33,0.02,8.73,4.43,-204.8,-26174
4854,0.96,0.32,-0.03,9.05,1.21,-204.44,-14647
4855,1.07,0.4,0.11,8.49,3.05,-204.57,-14647
4856,0.93,0.33,-0.1,8.57,1.11,-203.69,-14647
4857,1.03,0.45,0.14,9.02,2.46,-203.92,-14647
4858,0.98,0.41,-0.07,8.89,1.42,-203.36,-14647
4859,0.99,0.51,0.13,8.91,3.08,-203.5,-14647
4860,1.0,0.49,-0.03,9.56,1.67,-203.09,-14647
4861,0.95,0.51,0.05,8.45,3.82,-201.75,-14647
4862,0.95,0.56,0.01,8.87,3.65,-202.01,-14647
4863,0.9,0.58,0.02,8.87,4.82,-202.34,-14647
4864,0.93,0.57,-0.02,8.67,2.51,-201.2,-14647
4865,0.76,0.57,-0.03,9.08,2.69,-202.08,-14647
4866,0.87,0.59,-0.02,9.18,1.32,-201.19,-14647
4867,0.86,0.66,0.02,8.91,1.95,-201.23,-460
4868,0.8,0.68,-0.0,8.64,2.81,-201.59,-460
4869,0.84,0.73,0.0,8.92,2.8,-200.95,-460
4870,0.75,0.78,-0.03,8.44,3.75,-202.05,-460
4871,0.75,0.67,-0.0,9.2,1.53,-200.44,-460
4872,0.75,0.85,-0.01,8.76,3.46,-200.66,-460
4873,0.69,0.72,0.04,8.22,4.31,-201.05,-460
4874,0.66,0.76,-0.03,9.31,1.76,-198.76,-460
4875,0.73,0.84,0.04,7.96,6.17,-199.41,-460
4876,0.64,0.72,-0.08,8.33,2.93,-198.93,-460
4877,0.63,0.84,0.09,8.58,5.63,-197.45,-460
4878,0.59,0.82,-0.13,8.49,3.61,-199.9,-460
4879,0.54,0.81,-0.04,8.3,2.17,-197.58,12369
4880,0.58,0.91,-0.02,8.35,3.65,-198.15,12369
4881,0.52,0.89,-0.04,8.5,3.14,-198.55,12369
4882,0.47,0.95,-0.06,8.61,3.33,-198.54,12369
4883,0.48,0.84,-0.07,8.23,2.34,-197.05,12369
4884,0.44,0.97,0.0,8.56,3.62,-198.37,12369
4885,0.38,0.84,-0.12,8.82,1.55,-199.23,12369
4886,0.4,0.96,-0.05,8.66,1.24,-196.98,12369
4887,0.41,1.01,-0.04,8.39,2.18,-198.31,12369
4888,0.32,0.95,-0.06,8.69,2.43,-198.33,12369
4889,0.3,1.03,-0.08,8.27,0.85,-198.66,12369
4890,0.33,0.91,-0.08,8.07,2.9,-197.18,12369
4891,0.24,1.0,-0.03,8.53,2.37,-197.8,23370
4892,0.26,0.95,-0.08,8.5,2.94,-198.06,23370
4893,0.18,1.01,-0.08,8.52,2.15,-197.5,23370
4894,0.19,1.01,-0.09,8.29,2.72,-198.34,23370
4895,0.17,0.93,-0.02,9.23,3.87,-199.04,23370
4896,0.08,1.08,-0.14,8.65,2.11,-199.53,23370
4897,0.11,0.94,-0.07,8.44,3.34,-197.31,23370
4898,0.04,1.03,-0.06,8.64,2.31,-197.27,23370
4899,0.06,1.04,-0.17,8.46,1.28,-198.99,23370
4900,0.0,0.96,-0.12,8.84,1.76,-197.23,23370
4901,0.02,0.98,-0.01,8.27,3.42,-198.66,23370
4902,-0.09,0.99,-0.18,8.53,1.07,-199.16,23370
4903,-0.05,0.99,-0.1,8.85,3.11,-197.54,23370
4904,-0.08,0.96,-0.1,8.59,3.57,-198.1,32167
4905,-0.11,0.95,-0.11,9.3,2.47,-199.15,32167
4906,-0.19,0.99,-0.13,9.81,4.9,-198.75,32167
4907,-0.16,0.98,-0.1,9.36,3.92,-199.26,32167
4908,-0.22,0.98,-0.16,9.44,3.79,-199.45,32167
4909,-0.25,0.97,-0.11,8.66,4.84,-197.72,32167
4910,-0.28,1.03,-0.18,8.61,2.87,-200.19,32167
4911,-0.27,0.87,-0.13,8.71,2.89,-199.35,32167
4912,-0.34,0.93,-0.16,8.52,2.18,-198.96,32167
4913,-0.33,0.92,-0.17,8.58,2.05,-200.04,32167
4914,-0.36,0.89,-0.1,8.76,3.33,-199.71,32167
4915,-0.42,0.88,-0.16,8.26,2.77,-199.32,32167
4916,-0.42,0.87,-0.16,8.82,2.49,-199.5,36640
4917,-0.43,0.86,-0.19,8.76,2.5,-199.47,36640
4918,-0.42,0.83,-0.15,8.95,2.72,-200.6,36640
4919,-0.52,0.84,-0.24,8.67,2.02,-200.17,36640
4920,-0.45,0.78,-0.12,8.47,3.63,-200.63,36640
4921,-0.56,0.79,-0.21,8.71,2.34,-200.19,36640
4922,-0.48,0.76,-0.16,8.41,3.89,-199.94,36640
4923,-0.61,0.78,-0.17,8.21,3.19,-200.76,36640
4924,-0.58,0.72,-0.19,8.74,2.31,-200.95,36640
4925,-0.59,0.72,-0.21,8.92,2.77,-200.11,36640
4926,-0.66,0.69,-0.19,8.37,1.76,-201.02,36640
4927,-0.64,0.67,-0.26,9.45,0.17,-200.62,36640
4928,-0.62,0.63,-0.18,9.04,2.39,-200.26,36640
4929,-0.67,0.63,-0.21,8.92,2.63,-201.21,36727
4930,-0.69,0.59,-0.24,9.08,3.13,-200.29,36727
4931,-0.65,0.58,-0.26,8.5,1.39,-201.1,36727
4932,-0.76,0.53,-0.2,8.66,3.05,-200.79,36727
4933,-0.73,0.53,-0.24,8.3,2.0,-199.86,36727
4934,-0.75,0.51,-0.21,9.47,3.3,-200.37,36727
4935,-0.77,0.48,-0.21,9.05,3.2,-200.7,36727
4936,-0.81,0.49,-0.29,9.29,1.6,-200.68,36727
4937,-0.8,0.43,-0.17,9.18,4.08,-200.06,36727
4938,-0.86,0.44,-0.27,9.05,2.77,-200.82,36727
4939,-0.79,0.39,-0.22,8.38,2.78,-200.58,36727
4940,-0.84,0.36,-0.22,8.52,2.42,-200.51,36727
4941,-0.85,0.35,-0.23,8.44,2.91,-200.66,32556
4942,-0.84,0.3,-0.23,8.36,2.69,-200.54,32556
4943,-0.88,0.27,-0.25,8.46,2.19,-200.31,32556
4944,-0.85,0.25,-0.2,8.5,3.06,-200.51,32556
4945,-0.88,0.25,-0.29,8.98,1.76,-200.36,32556
4946,-0.89,0.19,-0.2,8.94,2.92,-200.15,32556
4947,-0.85,0.16,-0.27,8.67,3.31,-200.74,32556
4948,-0.92,0.14,-0.23,8.82,3.81,-200.21,32556
4949,-0.89,0.14,-0.27,8.85,1.72,-200.36,32556
4950,-0.91,0.1,-0.26,8.61,2.24,-200.14,32556
4951,-0.9,0.05,-0.21,8.37,3.05,-199.95,32556
4952,-0.89,0.03,-0.26,8.6,2.65,-200.13,32556
4953,-0.89,-0.03,-0.27,8.81,2.02,-199.68,23918
4954,-0.91,-0.06,-0.2,9.36,3.56,-199.82,23918
4955,-0.9,-0.07,-0.25,8.89,3.23,-199.54,23918
4956,-0.9,-0.08,-0.21,8.77,4.57,-200.05,23918
4957,-0.92,-0.11,-0.29,8.74,2.49,-200.42,23918
4958,-0.88,-0.16,-0.22,8.44,3.98,-199.55,23918
4959,-0.84,-0.17,-0.26,8.84,2.68,-199.37,23918
4960,-0.87,-0.27,-0.23,8.89,3.17,-199.03,23918
4961,-0.87,-0.24,-0.21,9.06,3.95,-198.96,23918
4962,-0.89,-0.26,-0.29,9.07,3.08,-198.72,23918
4963,-0.89,-0.27,-0.23,8.89,3.1,-199.63,23918
4964,-0.85,-0.33,-0.26,9.05,3.6,-199.5,23918
4965,-0.87,-0.3,-0.27,8.97,1.76,-199.72,23918
4966,-0.84,-0.38,-0.21,8.92,3.23,-199.92,12630
4967,-0.83,-0.43,-0.27,8.6,1.79,-198.69,12630
4968,-0.75,-0.34,-0.22,8.5,3.37,-199.78,12630
4969,-0.87,-0.48,-0.28,8.81,1.67,-199.08,12630
4970,-0.83,-0.41,-0.21,8.57,1.56,-200.61,12630
4971,-0.73,-0.47,-0.22,8.47,2.78,-200.47,12630
4972,-0.74,-0.5,-0.25,8.67,3.62,-199.95,12630
4973,-0.71,-0.5,-0.22,8.14,3.68,-199.79,12630
4974,-0.79,-0.58,-0.22,8.34,5.17,-200.0,12630
4975,-0.78,-0.64,-0.28,8.75,1.89,-197.89,12630
4976,-0.7,-0.57,-0.19,8.6,3.44,-200.79,12630
4977,-0.74,-0.64,-0.23,8.74,2.36,-199.23,12630
4978,-0.62,-0.59,-0.26,8.0,1.61,-198.37,-411
4979,-0.58,-0.57,-0.18,7.74,4.81,-201.23,-411
4980,-0.69,-0.76,-0.24,8.34,4.99,-201.63,-411
4981,-0.69,-0.79,-0.27,8.95,1.92,-198.0,-411
4982,-0.61,-0.7,-0.23,8.91,2.31,-199.0,-411
4983,-0.54,-0.77,-0.2,9.03,1.76,-198.56,-411
4984,-0.62,-0.82,-0.23,9.63,-0.21,-197.86,-411
4985,-0.5,-0.76,-0.2,9.72,0.27,-197.44,-411
4986,-0.46,-0.68,-0.2,9.27,1.53,-199.66,-411
4987,-0.43,-0.82,-0.19,8.91,1.69,-199.02,-411
4988,-0.5,-0.81,-0.21,9.54,1.67,-200.53,-411
4989,-0.37,-0.83,-0.19,8.74,1.97,-198.66,-411
4990,-0.4,-0.82,-0.18,8.24,3.02,-200.32,-411
4991,-0.38,-0.89,-0.19,8.02,3.42,-199.56,-13251
4992,-0.35,-0.87,-0.2,8.28,3.14,-200.66,-13251
4993,-0.34,-0.97,-0.18,8.41,3.34,-198.98,-13251
4994,-0.31,-0.9,-0.19,8.85,2.14,-199.56,-13251
4995,-0.29,-0.93,-0.17,9.05,3.09,-199.06,-13251
4996,-0.26,-0.93,-0.17,8.56,3.17,-200.46,-13251
4997,-0.23,-0.94,-0.17,8.68,2.98,-198.22,-13251
4998,-0.17,-0.87,-0.16,7.8,3.56,-201.24,-13251
4999,-0.18,-1.03,-0.16,7.96,3.85,-201.23,-13251
5000,-0.15,-1.04,-0.17,8.5,3.12,-199.27,-13251
5001,-0.12,-0.97,-0.16,8.57,3.25,-199.93,-13251
5002,-0.04,-1.02,-0.13,9.41,2.32,-199.86,-13251
5003,-0.06,-0.96,-0.16,8.96,2.81,-199.73,-24913
5004,-0.01,-0.99,-0.13,8.72,3.73,-200.63,-24913
5005,-0.02,-1.05,-0.17,8.79,3.27,-199.45,-24913
5006,0.0,-1.15,-0.09,9.18,5.18,-195.52,-24913
5007,0.04,-0.78,-0.19,9.65,1.62,-199.87,-24913
5008,0.05,-1.07,-0.12,8.73,3.62,-199.84,-24913
5009,0.12,-1.0,-0.13,8.68,1.95,-198.86,-24913
5010,0.02,-0.95,-0.1,8.79,3.03,-200.76,-24913
5011,0.18,-1.03,-0.11,9.1,2.18,-199.46,-24913
5012,0.17,-0.98,-0.11,8.8,3.1,-198.96,-24913
5013,0.23,-1.07,-0.11,8.87,1.83,-198.84,-24913
5014,0.19,-0.98,-0.18,8.66,1.31,-198.15,-24913
5015,0.26,-0.96,-0.11,8.92,1.27,-199.63,-33189
5016,0.28,-0.94,-0.21,8.18,-0.27,-198.11,-33189
5017,0.31,-1.0,-0.05,8.32,0.18,-200.51,-33189
5018,0.36,-1.05,-0.08,9.43,1.98,-197.34,-33189
5019,0.39,-0.94,-0.05,8.88,2.9,-199.03,-33189
5020,0.38,-1.01,-0.12,8.69,2.24,-197.88,-33189
5021,0.43,-0.92,-0.07,9.31,2.65,-197.36,-33189
5022,0.43,-0.9,-0.09,8.81,2.34,-197.94,-33189
5023,0.52,-0.95,-0.02,8.61,3.81,-197.41,-33189
5024,0.48,-0.92,-0.08,8.63,3.03,-197.19,-33189
5025,0.53,-0.94,-0.08,8.77,3.06,-196.18,-33189
5026,0.56,-0.88,-0.05,8.41,2.25,-196.23,-33189
5027,0.56,-0.83,-0.05,8.68,2.53,-197.29,-33189
5028,0.59,-0.89,-0.06,8.33,3.17,-196.53,-37622
5029,0.59,-0.8,-0.08,8.57,1.64,-196.88,-37622
5030,0.71,-0.86,0.01,8.05,3.24,-197.05,-37622
5031,0.64,-0.88,-0.09,8.05,3.56,-194.89,-37622
5032,0.68,-0.77,-0.02,8.92,3.62,-194.91,-37622
5033,0.66,-0.79,-0.04,8.58,3.19,-195.03,-37622
5034,0.72,-0.8,-0.05,9.11,2.53,-194.26,-37622
5035,0.78,-0.73,0.0,9.13,4.12,-193.47,-37622
5036,0.75,-0.75,-0.1,8.98,2.96,-193.47,-37622
5037,0.71,-0.72,-0.04,8.73,3.69,-193.27,-37622
5038,0.78,-0.64,0.01,8.27,1.96,-193.61,-37622
5039,0.84,-0.72,-0.06,8.17,2.34,-192.42,-37622
5040,0.9,-0.67,0.03,8.63,4.49,-192.1,-37561
5041,0.84,-0.61,-0.06,8.54,2.32,-192.8,-37561
5042,0.89,-0.64,0.02,9.05,3.92,-192.11,-37561
5043,0.87,-0.61,-0.06,8.66,1.54,-190.24,-37561
5044,0.88,-0.58,0.0,8.39,3.21,-189.18,-37561
5045,0.87,-0.57,-0.04,8.08,1.59,-188.64,-37561
5046,0.95,-0.54,0.02,8.15,3.42,-187.42,-37561
5047,0.9,-0.51,-0.06,8.11,0.0,-184.98,-37561
5048,0.97,-0.53,0.0,8.21,1.73,-183.23,-37561
5049,0.97,-0.44,0.05,7.89,0.81,-182.44,-37561
5050,0.97,-0.39,-0.03,7.96,4.18,-183.46,-37561
5051,0.97,-0.45,-0.03,8.0,0.19,-182.94,-37561
5052,1.03,-0.45,0.05,7.73,3.61,-181.18,-37561
5053,0.96,-0.41,-0.08,8.02,-0.22,-177.82,-33520
5054,1.05,-0.48,0.1,7.71,3.17,-172.09,-33520
5055,1.04,-0.48,-0.01,7.69,1.86,-162.42,-33520
5056,1.01,-0.42,-0.01,7.66,1.79,-153.17,-33520
5057,1.05,-0.35,0.04,6.95,1.56,-147.7,-33520
5058,0.98,-0.34,-0.04,6.86,1.66,-143.34,-33520
5059,0.99,-0.31,0.04,6.63,0.82,-137.77,-33520
5060,1.0,-0.37,-0.01,6.31,2.14,-129.71,-33520
5061,0.98,-0.35,0.01,6.62,0.24,-120.16,-33520
5062,1.04,-0.34,0.02,6.18,1.72,-109.81,-33520
5063,0.99,-0.28,-0.0,6.01,1.24,-101.38,-33520
5064,1.01,-0.23,0.01,5.58,1.02,-95.82,-33520
5065,1.01,-0.22,0.03,5.54,1.46,-91.61,-26430
5066,1.0,-0.21,-0.01,5.05,1.5,-86.57,-26430
5067,1.0,-0.17,0.0,4.93,1.47,-82.62,-26430
5068,1.0,-0.16,0.0,5.26,1.19,-79.0,-26430
5069,1.0,-0.12,0.02,4.88,1.27,-76.7,-26430
5070,1.01,-0.1,0.0,4.63,1.11,-75.17,-26430
5071,1.0,-0.11,0.02,4.92,0.89,-73.07,-26430
5072,1.0,-0.09,0.01,5.31,1.0,-70.53,-26430
5073,1.0,-0.11,0.02,5.46,1.4,-66.95,-26430
5074,1.0,-0.13,0.01,4.87,0.95,-62.33,-26430
5075,1.02,-0.12,0.01,4.83,1.78,-56.54,-26430
5076,0.98,-0.12,-0.01,4.21,1.21,-50.93,-26430
5077,1.01,-0.11,0.01,4.07,1.53,-44.98,-20220
5078,0.99,-0.13,-0.01,3.66,0.83,-38.22,-20220
5079,0.99,-0.12,0.02,3.51,0.95,-31.66,-20220
5080,0.99,-0.09,0.01,3.47,0.76,-24.92,-20220
5081,0.99,-0.1,0.03,3.24,0.66,-18.89,-20220
5082,0.99,-0.06,0.01,3.08,0.61,-13.63,-20220
5083,0.98,-0.08,0.01,3.27,0.6,-9.02,-20220
5084,1.0,-0.06,0.01,2.79,0.18,-4.57,-20220
5085,0.99,-0.04,0.01,3.11,0.44,-1.25,-20220
5086,0.99,-0.04,0.01,2.83,0.06,1.5,-20220
5087,1.0,-0.02,0.0,2.39,0.51,2.92,-20220
5088,0.99,-0.0,0.01,2.63,0.6,3.66,-20220
5089,1.0,0.03,0.01,2.89,0.35,3.16,-20220
5090,0.99,0.04,0.02,2.87,0.52,1.75,-13806
5091,0.99,0.04,0.01,3.32,0.44,-0.67,-13806
5092,1.0,0.06,0.02,2.87,0.44,-3.18,-13806
5093,0.98,0.07,0.01,2.85,0.53,-5.99,-13806
5094,1.01,0.04,0.02,2.79,0.43,-8.89,-13806
5095,0.99,0.08,0.01,2.96,0.61,-12.07,-13806
5096,0.98,0.06,0.0,2.97,0.47,-15.5,-13806
5097,1.01,0.07,0.02,3.42,0.82,-18.73,-13806
5098,0.99,0.07,0.02,3.61,0.76,-22.02,-13806
5099,0.99,0.07,0.01,3.4,0.65,-25.01,-13806
5100,0.99,0.05,0.03,3.26,1.04,-26.32,-13806
5101,0.99,0.05,0.02,3.6,0.56,-27.6,-13806
5102,0.99,0.06,0.01,3.76,0.88,-29.27,-7947
5103,0.99,0.07,0.01,3.7,0.79,-31.24,-7947
5104,0.99,0.08,0.01,3.51,1.02,-33.74,-7947
5105,1.0,0.08,0.02,3.47,1.04,-36.75,-7947
5106,0.99,0.09,0.02,3.7,1.31,-39.23,-7947
5107,0.99,0.07,0.0,4.02,0.76,-40.44,-7947
5108,1.0,0.06,0.02,3.94,1.27,-40.08,-7947
5109,0.99,0.03,0.01,3.88,0.97,-38.82,-7947
5110,1.01,0.03,0.01,4.05,1.02,-37.01,-7947
5111,1.0,0.04,0.02,3.78,0.95,-34.76,-7947
5112,0.98,0.05,0.01,3.94,0.7,-32.75,-7947
5113,0.98,0.04,0.02,3.61,0.87,-30.7,-7947
5114,0.99,0.07,0.01,3.09,0.47,-28.98,-1437
5115,0.98,0.08,0.03,3.24,0.73,-27.31,-1437
5116,0.99,0.07,0.01,3.66,0.79,-25.54,-1437
5117,0.99,0.09,0.01,3.68,0.63,-24.34,-1437
5118,0.98,0.09,0.01,3.35,0.5,-22.97,-1437
5119,0.98,0.09,0.02,3.5,0.47,-21.8,-1437
5120,0.98,0.09,0.01,3.57,0.42,-20.55,-1437
5121,0.99,0.09,0.02,3.8,0.64,-19.15,-1437
5122,0.98,0.1,0.02,3.26,0.27,-17.91,-1437
5123,0.98,0.11,0.01,2.92,0.54,-17.17,-1437
5124,0.99,0.12,0.02,3.15,0.36,-16.42,-1437
5125,0.99,0.11,0.01,2.86,0.48,-16.16,-1437
5126,0.99,0.12,0.02,3.11,0.33,-15.39,-1437
5127,0.98,0.11,0.01,3.24,0.24,-14.83,2667
5128,0.99,0.12,0.02,2.92,0.32,-13.93,2667
5129,0.99,0.12,0.01,3.13,0.37,-12.72,2667
5130,0.98,0.12,0.01,2.84,0.34,-11.59,2667
5131,0.99,0.11,0.02,3.07,0.4,-10.38,2667
5132,0.97,0.13,0.01,2.74,0.21,-9.61,2667
5133,0.99,0.14,0.02,2.86,0.26,-8.89,2667
5134,0.98,0.14,0.01,3.06,0.28,-8.06,2667
5135,0.98,0.12,0.01,2.73,0.29,-6.7,2667
5136,0.98,0.12,0.02,2.54,0.17,-5.05,2667
5137,0.99,0.11,0.02,3.15,0.29,-3.59,2667
5138,0.97,0.11,0.02,2.61,0.13,-1.4,2667
5139,0.98,0.11,0.02,2.48,0.15,0.15,1911
5140,0.99,0.13,0.01,2.62,-0.05,1.61,1911
5141,0.98,0.14,0.01,2.46,0.08,2.78,1911
5142,0.99,0.14,0.02,2.37,-0.16,3.3,1911
5143,0.99,0.15,0.01,2.46,-0.02,2.93,1911
5144,0.97,0.16,0.01,2.6,-0.24,2.89,1911
5145,0.98,0.15,0.01,2.59,-0.08,2.63,1911
5146,0.98,0.14,0.02,2.46,0.02,3.19,1911
5147,0.98,0.13,0.01,2.52,-0.06,3.11,1911
5148,0.98,0.13,0.02,2.4,0.02,2.89,1911
5149,0.98,0.14,0.01,2.73,0.03,3.69,1911
5150,0.98,0.13,0.01,2.73,0.14,4.66,1911
5151,0.98,0.12,0.01,2.82,-0.03,5.48,2010
5152,0.98,0.13,0.02,2.51,-0.05,6.5,2010
5153,0.98,0.12,0.0,2.61,0.31,7.74,2010
5154,0.99,0.12,0.02,2.34,-0.16,9.32,2010
5155,0.98,0.11,0.01,2.66,-0.23,10.48,2010
5156,0.98,0.12,0.0,2.56,-0.16,11.63,2010
5157,0.99,0.13,0.01,2.32,-0.02,12.43,2010
